item_id,sku,title,price,currency,image_url,image_count,eps_images,non_eps_images,all_eps,min_long_px,max_long_px,below_zoom_800,below_ideal,desc_html_len,desc_text_len,has_desc,is_group,variation_count,parent_image_count,child_image_count_total,status
256510047704,MCN-WASH-IN-10-OZ-AMZN,"GEAR AID Wash-in Water Repellent, Concentrated Formula for Outerwear, 10 fl oz",18.99,USD,"https://i.ebayimg.com/images/g/UxcAAOSwE~NmQbv5/s-l1600.jpg, 
https://i.ebayimg.com/images/g/ARUAAOSwNDhmQbv5/s-l1600.jpg, 
https://i.ebayimg.com/images/g/zkYAAOSwXgxmQbv6/s-l1600.jpg, 
https://i.ebayimg.com/images/g/4UoAAOSwCjhmQbv6/s-l1600.jpg",4,4,0,yes,1065,1500,no,yes,9596,6205,yes,no,0,4,0,OK
256510047719,SON-SHOCKCORD-30FT,"ASR Outdoor Elastic Shock Cord Natural Rubber 30 Feet 3mm Diameter - Black",10.49,USD,"https://i.ebayimg.com/images/g/eEUAAOSwvE1mQbya/s-l1600.jpg, 
https://i.ebayimg.com/images/g/Ns0AAOSwSHhmQbyb/s-l1600.jpg, 
https://i.ebayimg.com/images/g/2DEAAOSwG29mQbya/s-l1600.jpg, 
https://i.ebayimg.com/images/g/oTgAAOSwLH1mQbya/s-l1600.jpg, 
https://i.ebayimg.com/images/g/lRcAAOSwE8FmQbyb/s-l1600.jpg",5,5,0,yes,1600,1600,no,no,9198,5815,yes,no,0,5,0,OK
256510047916,MCN-PCSTUCCS-550-30-PARENT,"GEAR AID 550 Paracord and Carabiner 7 Strand Utility, Camping, Reflective, 30 ft",15.99,USD,"https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/repair/3br.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/repair/3c.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/cord/MCN-PACSUCCS-550-CAMO-30_MAIN.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/repair/3or.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/cord/MCN-PCSTUCCS-550-ORNG-R-30FT_MAIN.jpg",5,0,5,no,,,no,no,9498,6160,yes,yes,3,0,5,OK
256510047921,SON-ICE-TEMPERED-SCISSOR-SP102,"Universal Tool Ice Tempered S Steel Salon Hairdressing Barber Scissor 5.5 inch",9.99,USD,"https://i.ebayimg.com/images/g/0l8AAOSwNWhmQbyY/s-l1600.jpg, 
https://i.ebayimg.com/images/g/peAAAOSwSHVmQbyZ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/8MYAAOSwK8pmQbyZ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/MEgAAOSwk7lmQbyZ/s-l1600.jpg",4,4,0,yes,1600,1600,no,no,8564,5216,yes,no,0,4,0,OK
256510047923,SON-RINGSIZESTICK-10IN,"SE JT114RS 10"" Aluminum Ring Stick",12.99,USD,"https://i.ebayimg.com/images/g/cxEAAOSw7WJmQbzF/s-l1600.jpg, 
https://i.ebayimg.com/images/g/tU8AAOSw0vNmQbzF/s-l1600.jpg, 
https://i.ebayimg.com/images/g/enYAAOSwHGFmQbzG/s-l1600.jpg, 
https://i.ebayimg.com/images/g/tiEAAOSw0jxmQbzG/s-l1600.jpg, 
https://i.ebayimg.com/images/g/tQEAAOSwQGNmQbzG/s-l1600.jpg",5,5,0,yes,1600,1600,no,no,9277,5919,yes,no,0,5,0,OK
256510047925,SON-155BSSMRWZSS-155E-BLCK,"Recurved Blade Machete with Zigzag Serrated Spine and Paracord Handle 15""",18.99,USD,https://i.ebayimg.com/images/g/eEsAAOSwk8pmQbxI/s-l1600.jpg,1,1,0,yes,1500,1500,no,yes,8318,4988,yes,no,0,1,0,OK
256510047926,4SN-BEAUTYTOOLKIT-9PC-BUN,"ToolTreaux Beauty Tool Kit Nail Clipper Brush Eyelash Curler Pore Cleaner - 9pc",21.04,USD,"https://i.ebayimg.com/images/g/vIAAAOSwf~RmQbzZ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/vIEAAOSwf~RmQbzZ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/JNcAAOSw3ppmQbzZ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/MYYAAOSwk7lmQbzZ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/gkwAAOSwgeJmQbzZ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/W-oAAOSwcKNmQbzZ/s-l1600.jpg",6,6,0,yes,1600,1600,no,no,9848,6491,yes,no,0,6,0,OK
256510047928,MCN-MBMPRK-STD-PARENT,"GEAR AID Tenacious Tape Mesh Patches for Tent and Bug Screen Repair, 3"" Rounds",26.99,USD,"https://i.ebayimg.com/images/g/9skAAOSwBr5mQbwx/s-l1600.jpg, 
https://i.ebayimg.com/images/g/0wYAAOSw6k5mQbwx/s-l1600.jpg, 
https://i.ebayimg.com/images/g/X5MAAOSwxHNmQbwy/s-l1600.jpg, 
https://i.ebayimg.com/images/g/FGIAAOSwGW9mQbwy/s-l1600.jpg, 
https://i.ebayimg.com/images/g/0qYAAOSw3BxmQbwx/s-l1600.jpg, 
https://i.ebayimg.com/images/g/uiYAAOSwf~RmQbwz/s-l1600.jpg, 
https://i.ebayimg.com/images/g/ORQAAOSwXoNmQbwz/s-l1600.jpg, 
https://i.ebayimg.com/images/g/97IAAOSwgGpmQbwy/s-l1600.jpg",8,8,0,yes,612,1500,yes,yes,8565,5708,yes,yes,2,8,0,OK
256510047937,MET-WETSUITSHAMPOO-AMZN-HPN,"GEAR AID Wetsuit Cleaner and Conditioner for Neoprene, Concentrated, 10 fl oz",17.49,USD,"https://i.ebayimg.com/images/g/YWoAAOSwzh1mQbwZ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/engAAOSwwa1mQbwZ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/e5MAAOSwTKxmQbwZ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/U9IAAOSw60FmQbwZ/s-l1600.jpg",4,4,0,yes,1064,1600,no,yes,9410,6071,yes,no,0,4,0,OK
256510047945,SON-SSDESWCT-SML-CHRM,"Spatula Wax Carver Ceramic Pottery Double Ended Tool Set",9.99,USD,https://i.ebayimg.com/images/g/5Y4AAOSwfN9mQbv9/s-l1600.jpg,1,1,0,yes,1600,1600,no,no,8869,5517,yes,no,0,1,0,OK
256510047946,SON-ICE-TEMPERED-SCISSOR-SP105,"Universal Tool Ice Tempered S Steel Salon Hairdressing Barber Scissor 7.5 inch",9.99,USD,"https://i.ebayimg.com/images/g/xnsAAOSwQF1mQbxK/s-l1600.jpg, 
https://i.ebayimg.com/images/g/EG0AAOSwLnZmQbxK/s-l1600.jpg, 
https://i.ebayimg.com/images/g/v6EAAOSw2OZmQbxN/s-l1600.jpg, 
https://i.ebayimg.com/images/g/4vgAAOSwaGZmQbxK/s-l1600.jpg, 
https://i.ebayimg.com/images/g/U5EAAOSw3VdmQbxK/s-l1600.jpg, 
https://i.ebayimg.com/images/g/CaoAAOSwbLFmQbxM/s-l1600.jpg",6,6,0,yes,816,1600,no,yes,8564,5216,yes,no,0,6,0,OK
256510047954,SON-CINEMA-LIGHTBOX-20BX,"Hanging Cinema String Light Boxes - 90 Characters, 20 Boxes",20.99,USD,"https://i.ebayimg.com/images/g/o6AAAOSwf6ZmQbv7/s-l1600.jpg, 
https://i.ebayimg.com/images/g/9-UAAOSwx7dmQbv7/s-l1600.jpg, 
https://i.ebayimg.com/images/g/q0QAAOSwJ3BmQbv7/s-l1600.jpg, 
https://i.ebayimg.com/images/g/EkcAAOSwg7RmQbv7/s-l1600.jpg",4,4,0,yes,1600,1600,no,no,8553,5207,yes,no,0,4,0,OK
256510047955,4SN-CALLUSREMOV-BLU-42121,"Home Essentials Manicure Pedicure Foot Scrubber Foot File Callus Remover - Blue",9.99,USD,"https://i.ebayimg.com/images/g/TOwAAOSwoUtmQbxk/s-l1600.jpg, 
https://i.ebayimg.com/images/g/VBcAAOSw3VdmQbxl/s-l1600.jpg, 
https://i.ebayimg.com/images/g/EbYAAOSwbGFmQbxk/s-l1600.jpg, 
https://i.ebayimg.com/images/g/tp4AAOSwZ2pmQbxk/s-l1600.jpg, 
https://i.ebayimg.com/images/g/mpwAAOSwBUNmQbxk/s-l1600.jpg, 
https://i.ebayimg.com/images/g/wRsAAOSwCLFmQbxk/s-l1600.jpg, 
https://i.ebayimg.com/images/g/xX0AAOSwUxBmQbxl/s-l1600.jpg",7,7,0,yes,1600,1600,no,no,9859,6502,yes,no,0,7,0,OK
256510047956,MCN-PCUCCH-325-PARENT,"GEAR AID 325 Paracord and Carabiner, 3mm Utility Cord for Camping & Hiking, 50ft",15.99,USD,https://i.ebayimg.com/images/g/TT4AAOSwTTxmQbx-/s-l1600.jpg,1,1,0,yes,364,364,yes,yes,9172,5827,yes,yes,2,1,0,OK
256510047965,MCN-MEMNORABC-2OZ-CLR-2,"GEAR AID Revivex Odor Eliminator for Tents, Footwear and Sports Gear, 2 fl oz",14.49,USD,"https://i.ebayimg.com/images/g/k-sAAOSwKtlmQbxp/s-l1600.jpg, 
https://i.ebayimg.com/images/g/mfQAAOSw7gVmQbxs/s-l1600.jpg, 
https://i.ebayimg.com/images/g/fy8AAOSwNzxmQbxo/s-l1600.jpg, 
https://i.ebayimg.com/images/g/proAAOSwCeJmQbxp/s-l1600.jpg, 
https://i.ebayimg.com/images/g/OZEAAOSwcQFmQbxp/s-l1600.jpg, 
https://i.ebayimg.com/images/g/1YUAAOSwBcJmQbxp/s-l1600.jpg",6,6,0,yes,916,1500,no,yes,9751,6375,yes,no,0,6,0,OK
256510047966,SON-100PKZIPLOCKBAG-PARENT,"100 Pieces Self Locking Plastic Bags 2mm Thick All Purpose Storage Various Sizes",9.99,USD,"https://i.ebayimg.com/images/g/uLwAAOSw3DdmQbzF/s-l1600.jpg, 
https://i.ebayimg.com/images/g/th0AAOSw0jxmQbzF/s-l1600.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/home/kitchen/8x10-zip-bag-action.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/home/kitchen/8x10-zip-bag.jpg",4,2,2,no,1000,1000,no,yes,8971,5611,yes,yes,6,0,12,OK
256510047969,SON-STEPDRILLBITS-3PC,"High Speed Steel Step Drill Bits Locking Hex Shank Assorted - 3pc",15.99,USD,"https://i.ebayimg.com/images/g/Un8AAOSwKA5mQbzt/s-l1600.jpg, 
https://i.ebayimg.com/images/g/UtoAAOSw6CBmQbzt/s-l1600.jpg, 
https://i.ebayimg.com/images/g/9koAAOSwL9pmQbzt/s-l1600.jpg",3,3,0,yes,1600,1600,no,no,9893,6510,yes,no,0,3,0,OK
256510047977,SON-GR6ISPP40HSI-6IN-GRN-HPNR,"SE GP4-40 5.5"" Mini Stackable Sifting Pan, 40 Holes/Square Inch",12.99,USD,https://i.ebayimg.com/images/g/T9sAAOSw6CBmQbxP/s-l1600.jpg,1,1,0,yes,1000,1000,no,yes,9157,5781,yes,no,0,1,0,OK
256510047983,SON-IFESFS-STD-BLCK,"Instant Fire Starter Outdoor Survival Magnesium Compact Striking Stick",9.99,USD,"https://i.ebayimg.com/images/g/NKAAAOSw66tmQbwC/s-l1600.jpg, 
https://i.ebayimg.com/images/g/U3IAAOSw60FmQbwC/s-l1600.jpg, 
https://i.ebayimg.com/images/g/4uwAAOSwiDRmQbwB/s-l1600.jpg, 
https://i.ebayimg.com/images/g/Y7YAAOSwBXNmQbwC/s-l1600.jpg, 
https://i.ebayimg.com/images/g/-wIAAOSwX3hmQbwC/s-l1600.jpg, 
https://i.ebayimg.com/images/g/meIAAOSwmH1mQbwC/s-l1600.jpg, 
https://i.ebayimg.com/images/g/uFAAAOSwQuVmQbwC/s-l1600.jpg, 
https://i.ebayimg.com/images/g/c84AAOSw1lZmQbwC/s-l1600.jpg, 
https://i.ebayimg.com/images/g/GpIAAOSw6n1mQbwC/s-l1600.jpg, 
https://i.ebayimg.com/images/g/Y8QAAOSwlcRmQbwC/s-l1600.jpg",10,10,0,yes,1000,1600,no,yes,9176,5809,yes,no,0,10,0,OK
256510047987,4SN-JOJOTOOTHBRUSH-CAP,"JoJo Siwa Brush Buddies Kids Toothbrush Ultra Soft Bristles with Plastic Cap",9.99,USD,"https://i.ebayimg.com/images/g/HqgAAOSwBJBmQbwy/s-l1600.jpg, 
https://i.ebayimg.com/images/g/Y1wAAOSwThZmQbwy/s-l1600.jpg, 
https://i.ebayimg.com/images/g/79YAAOSwaXRmQbwz/s-l1600.jpg, 
https://i.ebayimg.com/images/g/x4AAAOSws35mQbwz/s-l1600.jpg, 
https://i.ebayimg.com/images/g/fGsAAOSwC~pmQbwz/s-l1600.jpg, 
https://i.ebayimg.com/images/g/BCUAAOSwaXtmQbwz/s-l1600.jpg",6,6,0,yes,1600,1600,no,no,9519,6172,yes,no,0,6,0,OK
256510047992,MCN-ULCOMMICFIBTOW-PARENT-HPN,"GEAR AID Quick Dry Microfiber Towel for Travel, Camping and Sports, L, 30"" x 50""",31.99,USD,"https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/repair/microcot.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/repair/od.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/repair/od2.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/repair/blueto.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/repair/bluet2.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/repair/navg.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/repair/navg2.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/repair/towelco.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/camping_outdoors/repair/cotal.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/sports_outdoors/mocha.jpg",10,0,10,no,,,no,no,9024,6169,yes,yes,7,0,12,OK
256510047994,MCN-AKUADIVEKNIFE-BLACK-E2N,"GEAR AID Akua Blunt Tip Paddle Knife with 3"" Serrated Blade and Sheath, Black",36.49,USD,"https://i.ebayimg.com/images/g/KekAAeSwVNZo5UsS/s-l1600.jpg, 
https://i.ebayimg.com/images/g/T~AAAeSwIENo5UsS/s-l1600.jpg, 
https://i.ebayimg.com/images/g/DFgAAeSwvPRo5UsS/s-l1600.jpg, 
https://i.ebayimg.com/images/g/RHIAAeSwxWNo5UsS/s-l1600.jpg, 
https://i.ebayimg.com/images/g/RrAAAeSwZBJo5UsS/s-l1600.jpg, 
https://i.ebayimg.com/images/g/IZQAAeSwCFZo5UsS/s-l1600.jpg, 
https://i.ebayimg.com/images/g/PNUAAeSwHzxo5UsS/s-l1600.jpg",7,7,0,yes,703,1500,yes,yes,9136,6286,yes,no,0,7,0,OK
256510047998,SON-TT-GLUEGUNSTICKKIT-15PC-BUN,"ToolTreaux 10 Watt Mini Glue Gun and Hot Glue Sticks Crafting Supplies Kit, 15pc",12.99,USD,"https://i.ebayimg.com/images/g/LVkAAOSwHLdmQbxs/s-l1600.jpg, 
https://i.ebayimg.com/images/g/kygAAOSwMBRmQbxs/s-l1600.jpg, 
https://i.ebayimg.com/images/g/qk8AAOSwWvJmQbxs/s-l1600.jpg, 
https://i.ebayimg.com/images/g/n50AAOSwFtNmQbxs/s-l1600.jpg, 
https://i.ebayimg.com/images/g/VTcAAOSwQItmQbxs/s-l1600.jpg, 
https://i.ebayimg.com/images/g/54gAAOSwSTpmQbxs/s-l1600.jpg, 
https://i.ebayimg.com/images/g/rS4AAOSwUQZmQbxs/s-l1600.jpg, 
https://i.ebayimg.com/images/g/04wAAOSw5WxmQbxs/s-l1600.jpg, 
https://i.ebayimg.com/images/g/FgMAAOSwwbRmQbxs/s-l1600.jpg",9,9,0,yes,1500,1600,no,yes,9803,6451,yes,no,0,9,0,OK
256510048002,SON-TCFPKCB12IX15I-BUN-4PC-4PK-CLR,"Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch - 4pk",11.99,USD,https://i.ebayimg.com/images/g/tUMAAOSw9BNmQbzB/s-l1600.jpg,1,1,0,yes,1000,1000,no,yes,8810,5446,yes,no,0,1,0,OK
256510048004,MCN-MMESBDMPT125OZ-2,"GEAR AID Sea Buff Dive Mask and Slate Cleaner, 1.25 fl oz",13.99,USD,"https://i.ebayimg.com/images/g/71kAAOSwQ65mQbyY/s-l1600.jpg, 
https://i.ebayimg.com/images/g/1RMAAOSwDG1mQbyY/s-l1600.jpg, 
https://i.ebayimg.com/images/g/x4MAAOSwiuRmQbyX/s-l1600.jpg",3,3,0,yes,754,1119,yes,yes,9012,5673,yes,no,0,3,0,OK
256510048006,SON-MINERMOSS-12X36GRN-HPNR,"SE GP-MT415-2GG 12” x 36” Green Miner’s Moss (Sluice Box Matting)",21.99,USD,https://i.ebayimg.com/images/g/qkwAAOSwoRRmQbwE/s-l1600.jpg,1,1,0,yes,1600,1600,no,no,9136,5755,yes,no,0,1,0,OK
256510048011,MET-PCLC-PARENT,"GEAR AID Ellipse Cord Locks, Black, Orange",13.99,USD,"https://s3.amazonaws.com/DOWS_products/1000x1000/sports_outdoors/camping_hiking/gear_repair/xlarge_orange_toggle.jpg, 
https://i.ebayimg.com/images/g/4dIAAOSwv2RmQbwF/s-l1600.jpg, 
https://i.ebayimg.com/images/g/CXwAAOSwkXRmQbwE/s-l1600.jpg, 
https://i.ebayimg.com/images/g/pR0AAOSwCeJmQbwF/s-l1600.jpg",4,3,1,no,600,1500,yes,yes,9111,5738,yes,yes,4,0,8,OK
256510048012,HWK-MYLAR-BLANKET,"ASR Outdoor First Aid Bug Out Emergency Light Mylar Foil Space Blanket",9.99,USD,"https://i.ebayimg.com/images/g/VC8AAOSwilhmQbwU/s-l1600.jpg, 
https://i.ebayimg.com/images/g/SAwAAOSwyUtmQbwV/s-l1600.jpg, 
https://i.ebayimg.com/images/g/Dm0AAOSwOEhmQbwU/s-l1600.jpg, 
https://i.ebayimg.com/images/g/nrIAAOSwLH1mQbwU/s-l1600.jpg, 
https://i.ebayimg.com/images/g/DrMAAOSwK9JmQbwU/s-l1600.jpg, 
https://i.ebayimg.com/images/g/DYgAAOSwGyRmQbwU/s-l1600.jpg, 
https://i.ebayimg.com/images/g/BGsAAOSwvehmQbwU/s-l1600.jpg, 
https://i.ebayimg.com/images/g/VLAAAOSw4GdmQbwU/s-l1600.jpg, 
https://i.ebayimg.com/images/g/U-IAAOSwh-RmQbwW/s-l1600.jpg, 
https://i.ebayimg.com/images/g/Y~cAAOSwBXNmQbwV/s-l1600.jpg, 
https://i.ebayimg.com/images/g/YX4AAOSwrD5mQbwV/s-l1600.jpg",11,11,0,yes,901,1600,no,yes,10050,6677,yes,no,0,11,0,OK
256510048021,SON-JAROPENER-BJ094,"Beille Rubber 4 in 1 Non Slip Multipurpose Adjustable Easy Grip Jar Opener Tool",9.99,USD,"https://i.ebayimg.com/images/g/~R0AAOSw6kRmQbxp/s-l1600.jpg, 
https://i.ebayimg.com/images/g/Xb4AAOSwlJlmQbxp/s-l1600.jpg, 
https://i.ebayimg.com/images/g/GIkAAOSwcfZmQbxp/s-l1600.jpg, 
https://i.ebayimg.com/images/g/dq4AAOSwPlNmQbxq/s-l1600.jpg, 
https://i.ebayimg.com/images/g/ImQAAOSwvLdmQbxp/s-l1600.jpg, 
https://i.ebayimg.com/images/g/nSYAAOSwQxNmQbxp/s-l1600.jpg, 
https://i.ebayimg.com/images/g/zEcAAOSwVNdmQbxp/s-l1600.jpg, 
https://i.ebayimg.com/images/g/TKAAAOSwngpmQbxp/s-l1600.jpg, 
https://i.ebayimg.com/images/g/Cf4AAOSwbLFmQbxp/s-l1600.jpg, 
https://i.ebayimg.com/images/g/phAAAOSw~jdmQbxp/s-l1600.jpg",10,10,0,yes,848,1600,no,yes,9347,5994,yes,no,0,10,0,OK
256510048023,MCN-DABUCKLE-PARENT,"GEAR AID Dual Adjust Replacement Buckle Kit, Various Sizes, Multi-pack",13.99,USD,"https://s3.amazonaws.com/DOWS_products/1000x1000/sports_outdoors/camping_hiking/gear_repair/outerwear/80345_buckle1.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/sports_outdoors/camping_hiking/gear_repair/gear_aid_80385_package_front.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/sports_outdoors/camping_hiking/gear_repair/gear_aid_80385_package_rear.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/sports_outdoors/camping_hiking/gear_repair/gearaid-dualadj-6buckleset-parent_063_1.jpg, 
https://s3.amazonaws.com/DOWS_products/1000x1000/sports_outdoors/camping_hiking/gear_repair/75_dualadjustbuckleInch.jpg",5,0,5,no,,,no,no,9012,5635,yes,yes,5,0,9,OK
256510048028,SON-ACIDBRUSHSET-12PC,"Universal Tool Acid Brush Set 6 Inch Metal Handle for Acid Glue Paste 12pc Set",9.99,USD,"https://i.ebayimg.com/images/g/vDQAAOSwIsRmQbxr/s-l1600.jpg, 
https://i.ebayimg.com/images/g/CgwAAOSwbLFmQbxt/s-l1600.jpg, 
https://i.ebayimg.com/images/g/t~wAAOSwwXZmQbxr/s-l1600.jpg, 
https://i.ebayimg.com/images/g/NvMAAOSwM0VmQbxs/s-l1600.jpg, 
https://i.ebayimg.com/images/g/lbwAAOSwySdmQbxs/s-l1600.jpg, 
https://i.ebayimg.com/images/g/d-wAAOSwwldmQbxr/s-l1600.jpg, 
https://i.ebayimg.com/images/g/f0sAAOSwrYpmQbxr/s-l1600.jpg, 
https://i.ebayimg.com/images/g/wvQAAOSwIXBmQbxr/s-l1600.jpg, 
https://i.ebayimg.com/images/g/lGYAAOSwJklmQbxr/s-l1600.jpg",9,9,0,yes,842,1600,no,yes,8449,5090,yes,no,0,9,0,OK
256510048035,SON-TTX-DRILLBITS-15PC,"Tooltreaux High Speed Stainless Steel Drill Bits Set 1.05 to 2mm 15 Pieces",9.99,USD,"https://i.ebayimg.com/images/g/-CkAAOSwx7dmQbwV/s-l1600.jpg, 
https://i.ebayimg.com/images/g/LDcAAOSwrtxmQbwV/s-l1600.jpg, 
https://i.ebayimg.com/images/g/GIsAAOSwVhxmQbwV/s-l1600.jpg, 
https://i.ebayimg.com/images/g/UdsAAOSwoKlmQbwV/s-l1600.jpg, 
https://i.ebayimg.com/images/g/wXgAAOSw8aBmQbwV/s-l1600.jpg, 
https://i.ebayimg.com/images/g/c-QAAOSwF4dmQbwV/s-l1600.jpg, 
https://i.ebayimg.com/images/g/1gMAAOSwLHJmQbwV/s-l1600.jpg, 
https://i.ebayimg.com/images/g/VgEAAOSwtTFmQbwW/s-l1600.jpg, 
https://i.ebayimg.com/images/g/wSYAAOSwIXBmQbwV/s-l1600.jpg, 
https://i.ebayimg.com/images/g/1yAAAOSwcy9mQbwZ/s-l1600.jpg, 
https://i.ebayimg.com/images/g/YzsAAOSwzY1mQbwV/s-l1600.jpg",11,11,0,yes,1152,1600,no,yes,9733,6350,yes,no,0,11,0,OK
256510048036,MCN-MUTPARMSDGS4OZ-4OZ-CLR-4,"GEAR AID UV Protectant and Conditioner for Plastic, Vinyl, Rubber, Nylon 4 fl oz",16.49,USD,"https://i.ebayimg.com/images/g/3zkAAOSw2NBmQbxW/s-l1600.jpg, 
https://i.ebayimg.com/images/g/1PcAAOSwPgdmQbxW/s-l1600.jpg, 
https://i.ebayimg.com/images/g/EAcAAOSwWZRmQbxW/s-l1600.jpg",3,3,0,yes,529,1500,yes,yes,9267,5930,yes,no,0,3,0,OK
256510048037,SON-U3IRHC-MED-SLVR,"Universal Rubber Head Clamps 3 Inch Secure Lever Lock Metal Body Outdoor 1pk",10.52,USD,https://i.ebayimg.com/images/g/HGQAAOSw6KhmQbxn/s-l1600.jpg,1,1,0,yes,500,500,yes,yes,8100,4767,yes,no,0,1,0,OK
256510048039,SON-JEWELLOUPE-10XP-TT,"ToolTreaux 10X Jewelers Loupe 25mm Diameter Glass Lens Magnifier Plastic",9.99,USD,"https://i.ebayimg.com/images/g/z~oAAOSwNmJmQbwn/s-l1600.jpg, 
https://i.ebayimg.com/images/g/GGQAAOSw3DJmQbwo/s-l1600.jpg, 
https://i.ebayimg.com/images/g/JygAAOSw-X9mQbwp/s-l1600.jpg, 
https://i.ebayimg.com/images/g/pDYAAOSwz91mQbwn/s-l1600.jpg, 
https://i.ebayimg.com/images/g/MHkAAOSwMOJmQbwn/s-l1600.jpg, 
https://i.ebayimg.com/images/g/8agAAOSwr6RmQbwn/s-l1600.jpg, 
https://i.ebayimg.com/images/g/-vgAAOSwodVmQbwo/s-l1600.jpg",7,7,0,yes,1600,1600,no,no,9282,5906,yes,no,0,7,0,OK
256510048040,MCN-MGAAWRKWP25OZ-PARENT,"GEAR AID Aquaseal FD and Tenacious Tape Kit for Wader and Vinyl Repair, 0.25 oz",16.99,USD,"https://i.ebayimg.com/images/g/xnoAAOSwPPJmQbzq/s-l1600.jpg, 
https://i.ebayimg.com/images/g/FToAAOSwEH1mQbzq/s-l1600.jpg, 
https://i.ebayimg.com/images/g/FVYAAOSwOc9mQbzq/s-l1600.jpg, 
https://i.ebayimg.com/images/g/UTMAAOSwm7VmQbzq/s-l1600.jpg, 
https://i.ebayimg.com/images/g/15gAAOSwjR9mQbzq/s-l1600.jpg, 
https://i.ebayimg.com/images/g/eIMAAOSwMGlmQbzq/s-l1600.jpg, 
https://i.ebayimg.com/images/g/04IAAOSwQ1ZmQbzq/s-l1600.jpg, 
https://i.ebayimg.com/images/g/FSgAAOSw-vhmQbzq/s-l1600.jpg",8,8,0,yes,1400,1500,no,yes,9450,6078,yes,yes,3,8,0,OK
256510048041,SON-PLASTICDROPPERS-50PACK-BUN-HPNR,"SE GP3-PD55 Prospector's Choice Plastic Disposable Droppers (50 PC.)",14.99,USD,https://i.ebayimg.com/images/g/XtEAAOSwxHNmQbwJ/s-l1600.jpg,1,1,0,yes,1600,1600,no,no,9901,6511,yes,no,0,1,0,OK
256510048042,SON-COMPANIONWHISTLES-ORG,"Hiking Companion Whistles Emergency Survival Tools 105 dB Rating",9.99,USD,"https://i.ebayimg.com/images/g/R8MAAOSwDoJmQbyh/s-l1600.jpg, 
https://i.ebayimg.com/images/g/m5QAAOSwUkJmQbyh/s-l1600.jpg, 
https://i.ebayimg.com/images/g/efMAAOSwuexmQbyi/s-l1600.jpg, 
https://i.ebayimg.com/images/g/~z8AAOSwgBdmQbyi/s-l1600.jpg, 
https://i.ebayimg.com/images/g/wMsAAOSwVshmQbyi/s-l1600.jpg, 
https://i.ebayimg.com/images/g/UEIAAOSweShmQbyh/s-l1600.jpg, 
https://i.ebayimg.com/images/g/BxMAAOSwA2BmQbyh/s-l1600.jpg, 
https://i.ebayimg.com/images/g/GoEAAOSwVhxmQbyh/s-l1600.jpg, 
https://i.ebayimg.com/images/g/XI0AAOSwyQNmQbyi/s-l1600.jpg, 
https://i.ebayimg.com/images/g/U0sAAOSwI-pmQbyi/s-l1600.jpg, 
https://i.ebayimg.com/images/g/2xkAAOSw9yBmQbyi/s-l1600.jpg, 
https://i.ebayimg.com/images/g/Z58AAOSwdi9mQbyi/s-l1600.jpg",12,12,0,yes,1600,1600,no,no,9026,5634,yes,no,0,12,0,OK
