product_id,handle,product_title,product_type,variant_id,variant_title,sku,amazon upc,usurper upc,usurper:amazon_upc,BEST UPC,created via CA
10016120537388,universal-fit-black-survival-550-paracord-belt-with-stainless-steel-buckle-52-inch,"Universal Fit Survival 550 Paracord Belt with Stainless Steel Buckle, 52 inch",Survival/Camping,51582204084524,Black,ASR-PARACORDBELT-BLACK,,,,810131799441,1
10016120537388,universal-fit-black-survival-550-paracord-belt-with-stainless-steel-buckle-52-inch,"Universal Fit Survival 550 Paracord Belt with Stainless Steel Buckle, 52 inch",Survival/Camping,51582204117292,Brown,ASR-PARACORDBELT-TAN,,,,810131749620,1
10246630015276,weather-resistant-nylon-rock-hounding-equipment-tool-bag-with-shoulder-strap-18-x-8-5-x-11-inches,Weather Resistant Nylon Rock Hounding Equipment Tool Bag with Shoulder Strap (18 x 8.5 x 11 inches),Rock Hounding,52713319858476,Default Title,ASR-RECTANGLE-TOOLBAG-AB77,,,,810131726225,1
8406498541868,asr-outdoor-deluxe-50-aluminum-folding-sluice-box-gold-panning-backpack-kit,24pc Deluxe 50 Inch Aluminum Folding Sluice Box Gold Panning Kit with 30L Backpack,Gold Panning,52674178122028,Brown,SON-FOLDINGSLUICEBACKPACK-24-BROWN,,,,810131748098,1
8525101793580,4oz-plastic-heavy-duty-gold-snifter-snuffer-bottle-squeeze-nozzle-multi-packs,4oz Gold Snifter Bottle Squeeze Snuffer for Fine Gold Recovery and Gold Panning (Assorted Pack Sizes),Gold Panning,46075476607276,4 Pack,ASR-AC4OGSSB-BUN-4PK-4OZ-CLR,,706569100600,,810131730512,1
10101810626860,6pk-aluminum-carabiner-spring-clip-with-keychain-many-sizes-colors,"6pk Large Aluminum Carabiner Spring Clip with Keychain (3.25 Inches, Assorted Colors)",Survival/Camping,52040387166508,Dark Blue,CARABINER-6PK-DBLUE-LG,,706569109498,,810131738358,1
8491328143660,asr-outdoor-24pc-gold-panning-kit-with-5-gallon-bucket-and-10lb-bobby-bo-paydirt-2-colors,24pc Gold Panning Kit with 5 Gallon Bucket and 10lb Pan for Gold with Bobby Bo Paydirt (2 Colors),Gold Panning,45905458135340,Black,DOY-10LBSBBPAYDIRTKIT-24PC-BLK,810131700096,0,,810131700096,
8491328143660,asr-outdoor-24pc-gold-panning-kit-with-5-gallon-bucket-and-10lb-bobby-bo-paydirt-2-colors,24pc Gold Panning Kit with 5 Gallon Bucket and 10lb Pan for Gold with Bobby Bo Paydirt (2 Colors),Gold Panning,45905468162348,Green,DOY-10LBSBBPAYDIRTKIT-24PC-GRN,810131703462,0,,810131703462,
8491401380140,asr-outdoor-gold-panning-paydirt-1lb-advanced-bag-gold-prospecting-concentrate-flakes-green-or-black,ASR Outdoor Gold Panning Paydirt 1LB Advanced Bag Gold Prospecting Concentrate Flakes (Green or Black),Gold Panning,45905854955820,Green,ASR-7PC-1LB-PAYDIRT-ADVANCE-GRN,810131702007,0,,"810131702007
",
8491401380140,asr-outdoor-gold-panning-paydirt-1lb-advanced-bag-gold-prospecting-concentrate-flakes-green-or-black,ASR Outdoor Gold Panning Paydirt 1LB Advanced Bag Gold Prospecting Concentrate Flakes (Green or Black),Gold Panning,45905854988588,Black,ASR-7PC-1LB-PAYDIRT-ADVANCE-BLK,810131707651,0,,810131707651,
8493540180268,asr-outdoor-17pc-complete-backpack-sluice-box-gold-panning-kit-with-10lb-bobby-bo-intermediate-gold-paydirt-3-colors,17pc Complete Backpack Sluice Box Gold Panning Kit with 10lb Bobby Bo Intermediate Gold Paydirt (3 Colors),Gold Panning,45912831656236,OD Green,DOY-10LBSBBPAYDIRTKIT-17PC-GRN,"810131707842
",0,,"810131707842
",
8493540180268,asr-outdoor-17pc-complete-backpack-sluice-box-gold-panning-kit-with-10lb-bobby-bo-intermediate-gold-paydirt-3-colors,17pc Complete Backpack Sluice Box Gold Panning Kit with 10lb Bobby Bo Intermediate Gold Paydirt (3 Colors),Gold Panning,45912831689004,Black,DOY-10LBSBBPAYDIRTKIT-17PC-BLK,"810131701666
",0,,"810131701666
",
8522216636716,3-5-or-5-gallon-white-heavy-duty-bucket-with-handle-gold-prospecting-equipment,3.5 or 5 Gallon White Heavy Duty Bucket with Handle Gold Prospecting Equipment,Gold Panning,46063004778796,3.5 Gallon,DOY-ASRO-35GALLONBUCKET-WHITE,!not on amz!,0,,810131799137,1
8522216636716,3-5-or-5-gallon-white-heavy-duty-bucket-with-handle-gold-prospecting-equipment,3.5 or 5 Gallon White Heavy Duty Bucket with Handle Gold Prospecting Equipment,Gold Panning,46063004877100,5 Gallon,DOY-ASRO-5GALLONBUCKET-WHITE,!not on amz!,0,,810131775773,1
9511366590764,6pc-tent-stake-set-with-hook-head-for-hard-packed-soil,"Heavy Duty Galvanized Carbon Steel Tent Stakes 11 Inch – Camping Ground Anchors for Tents Tarps Canopies (3 Colors, Assorted Pack Sizes)",Survival/Camping,52797082304812,Glow in the Dark / 10 Pack,SON-GLOWSTAKE-10PC-ASR,!not on amz!,0,,810131772154,1
9657604243756,5lb-genuine-tumbled-rocks-and-gemstone-paydirt-geology-science-kit-14pc,"5lb Genuine Tumbled Rocks and Rough Gemstone Paydirt Kits, 14pc (2 Styles)",Rock Hounding,49867003789612,Brazilian,,!not on amz!,0,,,
10099746996524,13-inch-wildlife-collectors-hunting-knife-with-decorative-scabbard-sleeve-and-animal-head-many-styles,"Wildlife Collectors Hunting Knife with Decorative Scabbard, Sleeve and Animal Head (15 Styles)",Survival/Camping,52031585714476,5pc USA Flag Patriotic Full Set,,!not on amz!,0,,,
10099850772780,non-metallic-covert-zirconia-ceramic-razor-blade-wear-resistant-and-non-dulling,"Non-Metallic Zirconia Ceramic Mini Survival Razor Blade, Wear-Resistant and Non-Dulling",Survival/Camping,52031811780908,Single Unit,SHM-ATNMCRB-SML-BLCK1,!not on amz!,0,,810131733094,1
10158773862700,first-aid-kit-in-plastic-waterproof-case-emergency-supplies-survival-gear-50pc,"First Aid Kit in Plastic Waterproof Case Survival Gear Emergency Preparedness Item, 50pc",Survival/Camping,52400237216044,Default Title,,!not on amz!,0,,,
10246948356396,3000-lumen-5-stage-rechargeable-flashlight-with-adjustable-beam-and-sos-mode-7-5-inches,"3000 Lumen 5-Stage Rechargeable Flashlight with Adjustable Beam and SOS Mode Camping Gear, 7.5 Inches",Survival/Camping,52716486951212,Default Title,SON-ASRO-3000LUMENFLASHLIGHT-BUN,!not on amz!,0,,810131770976,1
10246952878380,2000-lumen-5-stage-rechargeable-flashlight-with-adjustable-beam-and-sos-mode-7-5-inches,"2000 Lumen 5-Stage Rechargeable Flashlight with Adjustable Beam and SOS Mode Camping Gear, 7.5 Inches",Survival/Camping,52716551799084,Default Title,SON-ASRO-2000LUMENFLASHLIGHT-BUN,!not on amz!,0,,810131721053,1
10246957728044,mini-stick-on-led-lights-6-pack-battery-operated-puck-lights-with-magnet-and-adhesive-for-camping-gear-rv-tool-boxes,Mini Stick On LED Lights 6 Pack Battery Operated Puck Lights with Magnet and Adhesive for Camping Gear RV Tool Boxes,Survival/Camping,52716573327660,Default Title,SON-ASRO-STICKONLIGHTS-6PK-BUN,!not on amz!,0,,810131744434,1
9511366590764,6pc-tent-stake-set-with-hook-head-for-hard-packed-soil,"Heavy Duty Galvanized Carbon Steel Tent Stakes 11 Inch – Camping Ground Anchors for Tents Tarps Canopies (3 Colors, Assorted Pack Sizes)",Survival/Camping,52797086499116,Glow in the Dark / 12 Pack,SON-GLOWSTAKE-12PC,,,706569029789,810131738556,1
9511366590764,6pc-tent-stake-set-with-hook-head-for-hard-packed-soil,"Heavy Duty Galvanized Carbon Steel Tent Stakes 11 Inch – Camping Ground Anchors for Tents Tarps Canopies (3 Colors, Assorted Pack Sizes)",Survival/Camping,52797086466348,Green / 12 Pack,SON-TENTSTAKE-GREEN-12PC,,,706569349429,810131796730,1
