item_id,sku,child_item_id,match_method,total_images,unique_images,shared_with_parent_images
127389838930,SON-5INPOCKETKNIFE-DEER,v1|127389838930|428484907392,aspect_match,2,2,0
127389838930,SON-5INPOCKETKNIFE-GRIBEA,v1|127389838930|428484907393,aspect_match,2,2,0
127389838930,SON-5INPOCKETKNIFE-HOWWOL,v1|127389838930|428484907391,aspect_match,2,2,0
127389838930,SON-5INPOCKETKNIFE-MILMEN,v1|127389838930|428484907394,aspect_match,2,2,0
127389838951,4SN-WALLCLOCK-CAPT-62678,v1|127389838951|428484887362,aspect_match,1,1,0
127389838951,4SN-WALLCLOCK-TOY-62675,v1|127389838951|428484887363,aspect_match,7,7,0
127389838952,ASR-AOBSCWBB-BUN-8PK-SML-BLCK,v1|127389838952|428485066934,partial_aspect_match,1,1,0
127389838952,ASR-ASROUTDOORBLACKSTRETCH-2,v1|127389838952|428485066935,partial_aspect_match,6,6,0
127389838955,SON-SCOOPNPROBE-GP3-SS23BK,v1|127389838955|428484892103,aspect_match,2,2,0
127389838955,SON-SCOOPNPROBE-GP3-SS23GG,v1|127389838955|428484892104,aspect_match,3,3,0
127389838955,SON-SCOOPNPROBE-GP3-SS23OR,v1|127389838955|428484892105,aspect_match,4,4,0
236345031468,ASR-COTTERPIN-10PK,v1|236345031468|536911928571,partial_aspect_match,3,3,0
236345031468,ASR-COTTERPIN-25PK,v1|236345031468|536911928572,partial_aspect_match,2,2,0
236345031472,SON-AOSBPRBS1FT-100F-BLCK,v1|236345031472|536911903366,aspect_match,1,1,0
236345031472,SON-AOSBPRBS1FT-25F-BLCK,v1|236345031472|536911903367,aspect_match,1,1,0
236345031472,SON-AOSBPRBS1FT-50F-BLCK,v1|236345031472|536911903369,aspect_match,1,1,0
236345031472,SON-AOSBPRBS500FT-PZ,v1|236345031472|536911903368,aspect_match,1,1,0
236345031472,SON-AOSOGPRBS-500F-OLVDRBGRN,v1|236345031472|536911903372,aspect_match,6,6,0
236345031472,SON-AOSOGPRBS1FT-100F-OLVDRBGRN,v1|236345031472|536911903370,aspect_match,6,6,0
236345031472,SON-AOSOGPRBS1FT-25F-OLVDRBGRN,v1|236345031472|536911903371,aspect_match,6,6,0
236345031472,SON-AOSOGPRBS1FT-50F-OLVDRBGRN,v1|236345031472|536911903373,aspect_match,6,6,0
236345031472,SON-PARACORDRORANGE-100FT,v1|236345031472|536911903374,aspect_match,6,6,0
236345031472,SON-PARACORDRORANGE-25FT,v1|236345031472|536911903375,aspect_match,6,6,0
236345031472,SON-PARACORDRORANGE-500FT,v1|236345031472|536911903376,aspect_match,6,6,0
236345031472,SON-PARACORDRORANGE-50FT,v1|236345031472|536911903377,aspect_match,6,6,0
236345031480,DOY-TTX-CLEARWATCHCOFFIN-1PK,v1|236345031480|536911909372,aspect_match,9,9,0
236345031480,DOY-TTX-CLEARWATCHCOFFIN-2PK,v1|236345031480|536911909373,aspect_match,9,9,0
236345031480,DOY-TTX-CLEARWATCHCOFFIN-THINN-1PK,v1|236345031480|536911909370,aspect_match,11,11,0
236345031480,DOY-TTX-CLEARWATCHCOFFIN-THINN-2PK,v1|236345031480|536911909371,aspect_match,11,11,0
236345031482,4SN-BLE-UTENSILSET-2PC,v1|236345031482|536911938812,aspect_match,6,6,0
236345031482,4SN-BLE-UTENSILSET-4PC,v1|236345031482|536911938807,aspect_match,11,11,0
236345031482,4SN-BLE-UTENSILSET-BOTL,v1|236345031482|536911938808,aspect_match,7,7,0
236345031482,4SN-BLE-UTENSILSET-BRSH,v1|236345031482|536911938809,aspect_match,7,7,0
236345031482,4SN-BLE-UTENSILSET-LANC,v1|236345031482|536911938810,aspect_match,7,7,0
236345031482,4SN-BLE-UTENSILSET-YPEEL,v1|236345031482|536911938811,aspect_match,6,6,0
236345031486,NPT-HUNTKNF-AMEAG,v1|236345031486|536911833866,aspect_match,6,6,0
236345031486,NPT-HUNTKNF-LIBEAG,v1|236345031486|536911833868,aspect_match,6,6,0
236345031486,NPT-HUNTKNF-PRDEAG,v1|236345031486|536911833867,aspect_match,6,6,0
236345031488,SON-SANDSIFT-BLU,v1|236345031488|536911860227,aspect_match,5,5,0
236345031488,SON-SANDSIFT-GRN,v1|236345031488|536911860224,aspect_match,6,6,0
236345031488,SON-SANDSIFT-RED,v1|236345031488|536911860225,aspect_match,5,5,0
236345031488,SON-SANDSIFT-YLW,v1|236345031488|536911860226,aspect_match,6,6,0
365879907979,SON-GRAPHITECRUCIBLE-21,v1|365879907979|635654600661,aspect_match,2,2,0
365879907979,SON-GRAPHITECRUCIBLE-2375,v1|365879907979|635654600659,aspect_match,2,2,0
365879907979,SON-UTGCFGM15B15I-15X15-CHRCL,v1|365879907979|635654600662,aspect_match,1,1,0
365879907979,SON-UTGCFGM25B25I-25X25-CHRCL,v1|365879907979|635654600660,aspect_match,1,1,0
365879907979,SON-UTGCFGM25B65I-25X65-CHRCL,v1|365879907979|635654600665,aspect_match,2,2,0
365879907979,SON-UTGCFGM25BI-25X5-CHRCL,v1|365879907979|635654600664,aspect_match,2,2,0
365879907979,SON-UTGCFGM2B2I-2X2-CHRCL,v1|365879907979|635654600663,aspect_match,2,2,0
365879907990,DOY-ASRO-GEMAMAZONITE-1LB,v1|365879907990|635654643910,aspect_match,3,3,0
365879907990,DOY-ASRO-GEMAMAZONITE-3LB-BUN,v1|365879907990|635654643911,aspect_match,3,3,0
365879907990,DOY-ASRO-GEMAMAZONITE-5LB-BUN,v1|365879907990|635654643912,aspect_match,3,3,0
365879907990,DOY-ASRO-GEMBRZAMETHYST-1LB,v1|365879907990|635654643913,aspect_match,4,4,0
365879907990,DOY-ASRO-GEMBRZAMETHYST-3LB-BUN,v1|365879907990|635654643914,aspect_match,4,4,0
365879907990,DOY-ASRO-GEMBRZAMETHYST-5LB-BUN,v1|365879907990|635654643915,aspect_match,4,4,0
365879907990,DOY-ASRO-GEMCARNELIAN-1LB,v1|365879907990|635654643916,aspect_match,3,3,0
365879907990,DOY-ASRO-GEMCARNELIAN-3LB-BUN,v1|365879907990|635654643917,aspect_match,3,3,0
365879907990,DOY-ASRO-GEMCARNELIAN-5LB-BUN,v1|365879907990|635654643918,aspect_match,3,3,0
365879907990,DOY-ASRO-GEMCHINA-1LB,v1|365879907990|635654643907,aspect_match,1,1,0
365879907990,DOY-ASRO-GEMCHINA-3LB-BUN,v1|365879907990|635654643908,aspect_match,1,1,0
365879907990,DOY-ASRO-GEMCHINA-5LB-BUN,v1|365879907990|635654643909,aspect_match,1,1,0
365879907990,DOY-ASRO-GEMFUCHSITE-1LB,v1|365879907990|635654643886,aspect_match,4,4,0
365879907990,DOY-ASRO-GEMFUCHSITE-3LB-BUN,v1|365879907990|635654643887,aspect_match,4,4,0
365879907990,DOY-ASRO-GEMFUCHSITE-5LB-BUN,v1|365879907990|635654643888,aspect_match,4,4,0
365879907990,DOY-ASRO-GEMMARJASPER-1LB,v1|365879907990|635654643889,aspect_match,4,4,0
365879907990,DOY-ASRO-GEMMARJASPER-3LB-BUN,v1|365879907990|635654643890,aspect_match,4,4,0
365879907990,DOY-ASRO-GEMMARJASPER-5LB-BUN,v1|365879907990|635654643891,aspect_match,4,4,0
365879907990,DOY-ASRO-GEMMOONSTONE-1LB,v1|365879907990|635654643892,aspect_match,3,3,0
365879907990,DOY-ASRO-GEMMOONSTONE-3LB-BUN,v1|365879907990|635654643893,aspect_match,3,3,0
365879907990,DOY-ASRO-GEMMOONSTONE-5LB-BUN,v1|365879907990|635654643894,aspect_match,3,3,0
365879907990,DOY-ASRO-GEMPYRITE-1LB,v1|365879907990|635654643883,aspect_match,5,5,0
365879907990,DOY-ASRO-GEMPYRITE-3LB-BUN,v1|365879907990|635654643884,aspect_match,5,5,0
365879907990,DOY-ASRO-GEMPYRITE-5LB-BUN,v1|365879907990|635654643885,aspect_match,5,5,0
365879907990,DOY-ASRO-GEMSEAJASPER-1LB,v1|365879907990|635654643895,aspect_match,4,4,0
365879907990,DOY-ASRO-GEMSEAJASPER-3LB-BUN,v1|365879907990|635654643896,aspect_match,4,4,0
365879907990,DOY-ASRO-GEMSEAJASPER-5LB-BUN,v1|365879907990|635654643897,aspect_match,4,4,0
365879907990,DOY-ASRO-GEMSMOQUARTZ-1LB,v1|365879907990|635654643898,aspect_match,3,3,0
365879907990,DOY-ASRO-GEMSMOQUARTZ-3LB-BUN,v1|365879907990|635654643899,aspect_match,3,3,0
365879907990,DOY-ASRO-GEMSMOQUARTZ-5LB-BUN,v1|365879907990|635654643900,aspect_match,3,3,0
365879907990,DOY-ASRO-GEMSTRQUARTZ-1LB,v1|365879907990|635654643901,aspect_match,3,3,0
365879907990,DOY-ASRO-GEMSTRQUARTZ-3LB-BUN,v1|365879907990|635654643902,aspect_match,3,3,0
365879907990,DOY-ASRO-GEMSTRQUARTZ-5LB-BUN,v1|365879907990|635654643903,aspect_match,3,3,0
365879907990,DOY-ASRO-GEMTIGER-1LB,v1|365879907990|635654643904,aspect_match,4,4,0
365879907990,DOY-ASRO-GEMTIGER-3LB-BUN,v1|365879907990|635654643905,aspect_match,4,4,0
365879907990,DOY-ASRO-GEMTIGER-5LB-BUN,v1|365879907990|635654643906,aspect_match,4,4,0
365879907991,SON-AO85IGPSSFGP-SCOOP-LG-GRNE,v1|365879907991|635654613400,partial_aspect_match,1,1,0
365879907991,SON-GOLDS-LARGE-SCOOP-BLK,v1|365879907991|635654613401,partial_aspect_match,3,3,0
365879907991,SON-GOLDS-LARGE-SCOOP-ORNG,v1|365879907991|635654613402,partial_aspect_match,4,4,0
365879907995,NPT-135CKWDSAH-135,v1|365879907995|635654632642,aspect_match,9,9,0
365879907995,NPT-135CKWHSAH-135-WHT-2,v1|365879907995|635654632644,aspect_match,9,9,0
365879907995,NPT-135CKWWSAH-135-WHT-3,v1|365879907995|635654632641,aspect_match,9,9,0
365879907995,NPT-CDKWED7IBWS-2PC-LG-BLCK-3,v1|365879907995|635654632645,aspect_match,6,6,0
365879907995,NPT-FWEDBKWS-2PC-SML-RD-3,v1|365879907995|635654632640,aspect_match,1,1,0
365879907995,NPT-WEEDBKWS-2PC-SML-WHT,v1|365879907995|635654632643,aspect_match,6,6,0
365879908021,4SN-LSPEEDSTICK-SBL,v1|365879908021|635654591838,partial_aspect_match,1,1,0
365879908021,4SN-LSPEEDSTICK-WLF,v1|365879908021|635654591839,partial_aspect_match,6,6,0
365879908022,SON-RED-WHITE-TIE-DOWN-6-IN-16PK,v1|365879908022|635654639887,aspect_match,2,0,2
365879908022,SON-RED-WHITE-TIE-DOWN-6-IN-4PK,v1|365879908022|635654639885,aspect_match,2,0,2
365879908022,SON-RED-WHITE-TIE-DOWN-6-IN-8PK,v1|365879908022|635654639886,aspect_match,2,0,2
365879908022,SON-RED-WHITE-TIE-DOWN-6-IN-SINGLE,v1|365879908022|635654639884,aspect_match,2,0,2
365879908024,HWC-AFLELHBAIRWR-MED-BLCK,v1|365879908024|635654434593,aspect_match,1,1,0
365879908024,HWC-AFLERLHBIWS-MED-BLCK,v1|365879908024|635654434594,aspect_match,6,6,0
365879908024,HWC-AFLERLHBWAIHO-MED-BLCK,v1|365879908024|635654434592,aspect_match,5,5,0
365879908034,26C-BLE-BABYSILICONESET-2PCBOWLS-BLU,v1|365879908034|635654597272,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-2PCBOWLS-GRN,v1|365879908034|635654597290,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-2PCBOWLS-LAV,v1|365879908034|635654597299,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-2PCBOWLS-PNK,v1|365879908034|635654597281,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-2PCSIPPYCUP-BLU,v1|365879908034|635654597267,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-2PCSIPPYCUP-GRN,v1|365879908034|635654597285,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-2PCSIPPYCUP-LAV,v1|365879908034|635654597294,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-2PCSIPPYCUP-PNK,v1|365879908034|635654597276,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-9PC-BLU-BUN,v1|365879908034|635654597273,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-9PC-GRN-BUN,v1|365879908034|635654597291,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-9PC-LAV-BUN,v1|365879908034|635654597300,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-9PC-PNK-BUN,v1|365879908034|635654597282,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-BIB-BLU,v1|365879908034|635654597265,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-BIB-BLU-2PK,v1|365879908034|635654597301,aspect_match,5,5,0
365879908034,26C-BLE-BABYSILICONESET-BIB-GRN,v1|365879908034|635654597283,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-BIB-GRN-2PK,v1|365879908034|635654597303,aspect_match,5,5,0
365879908034,26C-BLE-BABYSILICONESET-BIB-LAV,v1|365879908034|635654597292,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-BIB-LAV-2PK,v1|365879908034|635654597305,aspect_match,5,5,0
365879908034,26C-BLE-BABYSILICONESET-BIB-LAVPNK-2PK,v1|365879908034|635654597304,aspect_match,5,5,0
365879908034,26C-BLE-BABYSILICONESET-BIB-PNK,v1|365879908034|635654597274,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-BIB-PNK-2PK,v1|365879908034|635654597302,aspect_match,5,5,0
365879908034,26C-BLE-BABYSILICONESET-CIRCLEPLATE-BLU,v1|365879908034|635654597269,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-CIRCLEPLATE-GRN,v1|365879908034|635654597287,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-CIRCLEPLATE-LAV,v1|365879908034|635654597296,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-CIRCLEPLATE-PNK,v1|365879908034|635654597278,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-FKSPNSET-BLU,v1|365879908034|635654597266,aspect_match,5,5,0
365879908034,26C-BLE-BABYSILICONESET-FKSPNSET-GRN,v1|365879908034|635654597284,aspect_match,5,5,0
365879908034,26C-BLE-BABYSILICONESET-FKSPNSET-LAV,v1|365879908034|635654597293,aspect_match,5,5,0
365879908034,26C-BLE-BABYSILICONESET-FKSPNSET-PNK,v1|365879908034|635654597275,aspect_match,5,5,0
365879908034,26C-BLE-BABYSILICONESET-PANDAPLATE-BLU,v1|365879908034|635654597268,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-PANDAPLATE-GRN,v1|365879908034|635654597286,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-PANDAPLATE-LAV,v1|365879908034|635654597295,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-PANDAPLATE-PNK,v1|365879908034|635654597277,aspect_match,4,4,0
365879908034,26C-BLE-BABYSILICONESET-RNDLGBOWL-BLU,v1|365879908034|635654597271,aspect_match,12,12,0
365879908034,26C-BLE-BABYSILICONESET-RNDLGBOWL-GRN,v1|365879908034|635654597289,aspect_match,12,12,0
365879908034,26C-BLE-BABYSILICONESET-RNDLGBOWL-LAV,v1|365879908034|635654597298,aspect_match,12,12,0
365879908034,26C-BLE-BABYSILICONESET-RNDLGBOWL-PNK,v1|365879908034|635654597280,aspect_match,12,12,0
365879908034,26C-BLE-BABYSILICONESET-SQRSMBOWL-BLU,v1|365879908034|635654597270,aspect_match,12,12,0
365879908034,26C-BLE-BABYSILICONESET-SQRSMBOWL-GRN,v1|365879908034|635654597288,aspect_match,12,12,0
365879908034,26C-BLE-BABYSILICONESET-SQRSMBOWL-LAV,v1|365879908034|635654597297,aspect_match,12,12,0
365879908034,26C-BLE-BABYSILICONESET-SQRSMBOWL-PNK,v1|365879908034|635654597279,aspect_match,12,12,0
127389857802,APL-SUBSHARK-AS-9445,v1|127389857802|428484981304,partial_aspect_match,10,10,0
127389857802,LST-KPL-URBANPARKINGGARAGE,v1|127389857802|428484981303,partial_aspect_match,11,11,0
127389857802,LST-SEMITRUCK-666-10K-ASST,v1|127389857802|428484981302,partial_aspect_match,1,1,0
127389857818,HWK-TTX-CRAFTCUTMAT-18X12-CLR,v1|127389857818|428485074218,aspect_match,1,1,0
127389857818,HWK-TTX-CRAFTCUTMAT-9X12-CLR,v1|127389857818|428485074219,aspect_match,8,8,0
236345069172,SPECTRA-ROPE-325LB-CHILD-BLACK-1000FT,v1|236345069172|536911859107,aspect_match,2,2,0
236345069172,SPECTRA-ROPE-325LB-CHILD-BLACK-100FT,v1|236345069172|536911859108,aspect_match,2,2,0
236345069172,SPECTRA-ROPE-325LB-CHILD-BLACK-25FT,v1|236345069172|536911859109,aspect_match,2,2,0
236345069172,SPECTRA-ROPE-325LB-CHILD-Black-50FT,v1|236345069172|536911859111,aspect_match,2,2,0
236345069172,SPECTRA-ROPE-325LB-CHILD-ORANGE-1000FT,v1|236345069172|536911859112,aspect_match,3,3,0
236345069172,SPECTRA-ROPE-325LB-CHILD-ORANGE-100FT,v1|236345069172|536911859113,aspect_match,3,3,0
236345069172,SPECTRA-ROPE-325LB-CHILD-ORANGE-25FT,v1|236345069172|536911859114,aspect_match,3,3,0
236345069172,SPECTRA-ROPE-325LB-CHILD-ORANGE-500FT,v1|236345069172|536911859115,aspect_match,3,3,0
236345069172,SPECTRA-ROPE-325LB-CHILD-ORANGE-50FT,v1|236345069172|536911859116,aspect_match,3,3,0
236345069172,SPECTRA-ROPE-325LB-CHILD-YELLOW-1000FT,v1|236345069172|536911859117,aspect_match,3,3,0
236345069172,SPECTRA-ROPE-325LB-CHILD-YELLOW-100FT,v1|236345069172|536911859118,aspect_match,3,3,0
236345069172,SPECTRA-ROPE-325LB-CHILD-YELLOW-25FT,v1|236345069172|536911859119,aspect_match,3,3,0
236345069172,SPECTRA-ROPE-325LB-CHILD-YELLOW-500FT,v1|236345069172|536911859120,aspect_match,3,3,0
236345069172,SPECTRA-ROPE-325LB-CHILD-Yellow-50FT,v1|236345069172|536911859121,aspect_match,3,3,0
236345069172,SPECTRA-ROPE-325LBZ-CHILD-BLACK-500FT,v1|236345069172|536911859110,aspect_match,2,2,0
236345069175,PRF-PFPSFMDNL-STD-PRPL,v1|236345069175|536911855968,aspect_match,2,0,2
236345069175,PRF-PFPSMMDL-24X36-BL,v1|236345069175|536911855969,aspect_match,2,0,2
236345069175,PRF-PFPSMMDNL-STD-BL,v1|236345069175|536911855967,aspect_match,2,0,2
236345069177,SON-ASRO-MINICLIPOINTBLADEKNIFE-BLU,v1|236345069177|536911805464,aspect_match,12,12,0
236345069177,SON-ASRO-MINICLIPOINTBLADEKNIFE-BRN,v1|236345069177|536911805465,aspect_match,12,12,0
236345069183,26C-BLE-COCONUTDISHSPONGES-LEAF-2PK,v1|236345069183|536912002563,aspect_match,6,6,0
236345069183,26C-BLE-COCONUTDISHSPONGES-RECT-2PK,v1|236345069183|536912002564,aspect_match,6,6,0
236345069184,DOY-NORALACE-BLACK-3FT,v1|236345069184|536912001774,partial_aspect_match,3,3,0
236345069184,DOY-NORALACE-BLACK-4FT,v1|236345069184|536912001775,partial_aspect_match,3,3,0
236345069184,DOY-NORALACE-BLACK-5FT,v1|236345069184|536912001776,partial_aspect_match,3,3,0
236345069184,DOY-NORALACE-BLACK-6FT,v1|236345069184|536912001777,partial_aspect_match,3,3,0
236345069184,DOY-NORALACE-BLACK-7FT,v1|236345069184|536912001781,partial_aspect_match,3,3,0
236345069184,DOY-NORALACE-BLACK-8FT,v1|236345069184|536912001782,partial_aspect_match,3,3,0
236345069184,DOY-NORALACE-BLACK-9FT,v1|236345069184|536912001783,partial_aspect_match,3,3,0
236345069184,DOY-NORALACE-YELLOW-3FT,v1|236345069184|536912001770,partial_aspect_match,1,1,0
236345069184,DOY-NORALACE-YELLOW-4FT,v1|236345069184|536912001771,partial_aspect_match,1,1,0
236345069184,DOY-NORALACE-YELLOW-5FT,v1|236345069184|536912001773,partial_aspect_match,1,1,0
236345069184,DOY-NORALACE-YELLOW-6FT,v1|236345069184|536912001772,partial_aspect_match,1,1,0
236345069184,DOY-NORALACE-YELLOW-7FT,v1|236345069184|536912001778,partial_aspect_match,1,1,0
236345069184,DOY-NORALACE-YELLOW-8FT,v1|236345069184|536912001779,partial_aspect_match,1,1,0
236345069184,DOY-NORALACE-YELLOW-9FT,v1|236345069184|536912001780,partial_aspect_match,1,1,0
365879950524,SON-SMALL-EH432-HAMMER-1PK,v1|365879950524|635654511793,partial_aspect_match,1,0,1
365879950524,SON-SMALL-EH432-HAMMER-2PK,v1|365879950524|635654511791,partial_aspect_match,1,0,1
365879950524,SON-SMALL-EH432-HAMMER-4PK,v1|365879950524|635654511792,partial_aspect_match,1,0,1
365879950526,4SN-BLE-4PCTERRYTOWELS-BLK-STD,v1|365879950526|635654400822,aspect_match,5,5,0
365879950526,4SN-BLE-4PCTERRYTOWELS-BLU-STD,v1|365879950526|635654400823,aspect_match,2,2,0
365879950529,MCN-SGFRKFGA-SML,v1|365879950529|635654514270,aspect_match,2,0,2
365879950529,MCN-SGFRKFGA-SML-2PK,v1|365879950529|635654514271,aspect_match,2,0,2
365879950540,LST-48PCTRUCK-MY020-BLU,v1|365879950540|635654625150,partial_aspect_match,5,5,0
365879950540,LST-48PCTRUCK-MY020-RED,v1|365879950540|635654625149,partial_aspect_match,1,1,0
365879950554,UPD-BARBIEPADDLEBRUSH-BR1451,v1|365879950554|635654569717,aspect_match,1,1,0
365879950554,UPD-PBRUSH-MIN-MM2910-BUN,v1|365879950554|635654569718,aspect_match,5,5,0
365879950554,UPD-PBRUSH-STI-LS047-WAL-BLUE,v1|365879950554|635654569720,aspect_match,5,5,0
365879950554,UPD-PBRUSH-STI-LS047-WAL-PINK,v1|365879950554|635654569719,aspect_match,5,5,0
365879950557,ASR-KEVLARSTRENGTHSURVIVALBLACK-13,v1|365879950557|635654479119,aspect_match,5,0,5
365879950557,ASR-KEVLARSTRENGTHSURVIVALBLACK-15,v1|365879950557|635654479121,aspect_match,5,0,5
365879950557,ASR-KEVLARSTRENGTHSURVIVALBLACK-21,v1|365879950557|635654479122,aspect_match,5,0,5
365879950557,TWL-K200LBSHSSPC1000FT-BUN-1000PK-BLCK-2,v1|365879950557|635654479123,aspect_match,5,0,5
365879950557,TWL-KHSSPC50FTB-BUN-50PK-50FT-BLK01,v1|365879950557|635654479120,aspect_match,5,0,5
365879950560,MPOLISHVAR-CHILD-NUM-3,v1|365879950560|635654532532,partial_aspect_match,1,1,0
365879950560,MPOLISHVAR-CHILD-NUM-4,v1|365879950560|635654532533,partial_aspect_match,2,2,0
365879950562,SON-COLLAPSWATER-CARRIER-15L-IR-TT,v1|365879950562|635654559333,aspect_match,6,6,0
365879950562,SON-COLLAPSWATER-CARRIER-20L-IR-TT,v1|365879950562|635654559334,aspect_match,7,7,0
365879950566,NPT-POCKETKN-PNK,v1|365879950566|635654618290,aspect_match,4,4,0
365879950566,NPT-WOODPOCKETKN-BLK,v1|365879950566|635654618289,aspect_match,4,4,0
365879950574,KOL-FRUITVEGGIEPEELER-GRN,v1|365879950574|635654620447,partial_aspect_match,1,1,0
365879950574,KOL-FRUITVEGGIEPEELER-RED,v1|365879950574|635654620448,partial_aspect_match,5,5,0
365879950575,SON-WATERPROOF-NOTEBOOK-RL,v1|365879950575|635654449523,aspect_match,12,0,12
365879950575,SON-WATERPROOF-NOTEBOOK-RL-2PK,v1|365879950575|635654449524,aspect_match,12,0,12
365879950575,SON-WATERPROOF-NOTEBOOK-RL-4PK,v1|365879950575|635654449525,aspect_match,12,0,12
365879950583,SON-GC1KG-25X5-TT,v1|365879950583|635654575075,aspect_match,3,3,0
365879950583,SON-GC2KG-25X65-TT,v1|365879950583|635654575076,aspect_match,2,2,0
365879950583,SON-GC3030-125X125-TT,v1|365879950583|635654575071,aspect_match,3,3,0
365879950583,SON-GC3535-133X33-TT,v1|365879950583|635654575072,aspect_match,3,3,0
365879950583,SON-GC4040-125X125-TT,v1|365879950583|635654575073,aspect_match,10,10,0
365879950583,SON-GC4545-15X15-TT,v1|365879950583|635654575074,aspect_match,1,1,0
365879950584,DOY-ASRO-14PCGEMSTONEPAYDIRTKIT-BRZ-BUN,v1|365879950584|635654562719,aspect_match,6,6,0
365879950584,DOY-ASRO-14PCGEMSTONEPAYDIRTKIT-MGD-BUN,v1|365879950584|635654562720,aspect_match,6,6,0
365879950584,DOY-ASRO-BRZGEMSTONEPAYDIRT-5LB,v1|365879950584|635654562717,aspect_match,8,8,0
365879950584,DOY-ASRO-MDGRGEMSTONEPAYDIRT-5LB,v1|365879950584|635654562718,aspect_match,8,8,0
365879950585,SON-5PCGOLDKIT-BLK-12IN-1LB,v1|365879950585|635654550778,aspect_match,7,7,0
365879950585,SON-5PCGOLDKIT-BLU-12IN-1LB,v1|365879950585|635654550779,aspect_match,7,7,0
365879950585,SON-5PCGOLDKIT-GRN-12IN-1LB,v1|365879950585|635654550780,aspect_match,7,7,0
365879950586,MCN-HEROCLIPLRG-GRY-210014-021,v1|365879950586|635654531799,aspect_match,7,7,0
365879950586,MCN-HEROCLIPLRG-GRY-210014-021-2PK,v1|365879950586|635654531800,aspect_match,1,1,0
127389878236,FLL-FOSCPFG30DP-STD-BLCK,v1|127389878236|428485081463,aspect_match,1,1,0
127389878236,FLL-FOSCPFG45DP-STD-BLCK,v1|127389878236|428485081464,aspect_match,1,1,0
127389878236,FLL-FOSCPFGGP-BLCK,v1|127389878236|428485081462,aspect_match,1,1,0
127389878236,FLL-FOSPCAWP-STD-BLCK,v1|127389878236|428485081461,aspect_match,1,1,0
365879950587,HWK-DTBS-LG-TN,v1|365879950587|635654583995,aspect_match,8,8,0
365879950587,HWK-TBPHDBSLFHAN-9P-BL,v1|365879950587|635654583994,aspect_match,5,5,0
365879950587,HWK-TBPHDBSLFHAN-9P-BLCK,v1|365879950587|635654583993,aspect_match,9,9,0
365879950587,HWK-TOOLBELT-9PKT-PNK,v1|365879950587|635654583996,aspect_match,7,7,0
365879950591,UPD-HKDELUXEJUMPROPE-27320HK,v1|365879950591|635654514609,aspect_match,1,1,0
365879950591,UPD-JROPE-BAR-27320BRB-WAL-HPN,v1|365879950591|635654514607,aspect_match,1,1,0
365879950591,UPD-JROPE-PRN-27320PRN-WAL-HPN,v1|365879950591|635654514608,aspect_match,1,1,0
365879950591,UPD-JROPE-STI-27320STCH-AMZ-HPN,v1|365879950591|635654514610,aspect_match,1,1,0
365879950591,UPD-MINNIEJUMPROPE-DLX-4,v1|365879950591|635654514611,aspect_match,3,3,0
127389932528,PRF-PFPSMBBEL-STD-ORNG,v1|127389932528|428485081981,aspect_match,1,0,1
127389932528,PRF-PFPSMBBEN-STD-ORNG,v1|127389932528|428485081982,aspect_match,1,0,1
127389932535,MCN-GATTMCFSTP-SQUIRRL,v1|127389932535|428485081749,aspect_match,2,2,0
127389932535,MCN-GATTMCFSTP-SQUIRRL-2PK,v1|127389932535|428485081750,aspect_match,2,2,0
127389932535,MCN-MGATTWP-STD-BLCK-2,v1|127389932535|428485081751,aspect_match,3,3,0
127389932535,MCN-MGATTWP-STD-BLCK-2PK,v1|127389932535|428485081752,aspect_match,3,3,0
127389932535,MCN-TTAPEOUTDOOR-BLK,v1|127389932535|428485081747,aspect_match,3,3,0
127389932535,MCN-TTAPEOUTDOOR-BLK-2PK,v1|127389932535|428485081748,aspect_match,3,3,0
127389932536,SON-ALUMTENTSTAKERD-915ATP,v1|127389932536|428485121196,aspect_match,8,0,8
